,metric,threshold,config_idx,precision,recall,f1-score,algorithm,signal_idx,ex_time
0,sss,,0,0.707774798927614,0.9940828402366864,0.8268456375838926,BasePersistentPattern,0,0.2683370113372803
1,ss,,0,0.7052916210559225,0.9937085689727266,0.8246778808698637,BasePersistentPattern,0,0.2683370113372803
2,ses,0.0,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
3,ses,0.01,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
4,ses,0.02,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
5,ses,0.03,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
6,ses,0.04,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
7,ses,0.05,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
8,ses,0.06,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
9,ses,0.07,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
10,ses,0.08,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
11,ses,0.09,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
12,ses,0.1,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
13,ses,0.11,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
14,ses,0.12,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
15,ses,0.13,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
16,ses,0.14,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
17,ses,0.15,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
18,ses,0.16,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
19,ses,0.17,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
20,ses,0.18,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
21,ses,0.19,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
22,ses,0.2,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
23,ses,0.21,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
24,ses,0.22,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
25,ses,0.23,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
26,ses,0.24,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
27,ses,0.25,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
28,ses,0.26,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
29,ses,0.27,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
30,ses,0.28,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
31,ses,0.29,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
32,ses,0.3,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
33,ses,0.31,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
34,ses,0.32,0,1.0,1.0,1.0,BasePersistentPattern,0,0.2683370113372803
