,metric,threshold,config_idx,precision,recall,f1-score,algorithm,signal_idx,ex_time
0,sss,,0,0.48687350835322196,0.99836867862969,0.6545454545454545,BasePersistentPattern,0,0.4143650531768799
1,ss,,0,0.22410187872398474,0.5985294117647059,0.3163305232255925,BasePersistentPattern,0,0.4143650531768799
2,ses_auc,,0,0.41749174917491755,0.902970297029703,0.47356224466260005,BasePersistentPattern,0,0.4143650531768799
3,ses,0.0,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
4,ses,0.01,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
5,ses,0.02,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
6,ses,0.03,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
7,ses,0.04,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
8,ses,0.05,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
9,ses,0.06,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
10,ses,0.07,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
11,ses,0.08,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
12,ses,0.09,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
13,ses,0.1,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
14,ses,0.11,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
15,ses,0.12,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
16,ses,0.13,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
17,ses,0.14,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
18,ses,0.15,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
19,ses,0.16,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
20,ses,0.17,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
21,ses,0.18,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
22,ses,0.19,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
23,ses,0.2,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
24,ses,0.21,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
25,ses,0.22,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
26,ses,0.23,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
27,ses,0.24,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
28,ses,0.25,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
29,ses,0.26,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
30,ses,0.27,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
31,ses,0.28,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
32,ses,0.29,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
33,ses,0.3,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
34,ses,0.31,0,0.8333333333333334,1.0,0.9090909090909091,BasePersistentPattern,0,0.4143650531768799
